srcStateName,srcYear,Country,StateCode,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,YearCode,NumberOfHouseholdsRural,Year,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Nagaland,2017-18,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,725472,953853,271789,682064,396002,118511,2017,277491,"Financial Year (Apr - Mar), 2017",,101253.1,101253.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2018-19,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,725472,953853,271789,682064,396002,118511,2018,277491,"Financial Year (Apr - Mar), 2018",,101253.1,101253.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,1991-92,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,1991,8089987,"Financial Year (Apr - Mar), 1991",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,1992-93,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,1992,8089987,"Financial Year (Apr - Mar), 1992",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,1993-94,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,1993,8089987,"Financial Year (Apr - Mar), 1993",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,1994-95,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,1994,8089987,"Financial Year (Apr - Mar), 1994",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,1995-96,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,1995,8089987,"Financial Year (Apr - Mar), 1995",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,1996-97,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,1996,8089987,"Financial Year (Apr - Mar), 1996",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,1997-98,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,1997,8089987,"Financial Year (Apr - Mar), 1997",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,1998-99,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,1998,8089987,"Financial Year (Apr - Mar), 1998",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,1999-00,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,1999,8089987,"Financial Year (Apr - Mar), 1999",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2000-01,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2000,8089987,"Financial Year (Apr - Mar), 2000",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2001-02,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2001,8089987,"Financial Year (Apr - Mar), 2001",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2002-03,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2002,8089987,"Financial Year (Apr - Mar), 2002",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2003-04,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2003,8089987,"Financial Year (Apr - Mar), 2003",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2004-05,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2004,8089987,"Financial Year (Apr - Mar), 2004",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2005-06,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2005,8089987,"Financial Year (Apr - Mar), 2005",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2006-07,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2006,8089987,"Financial Year (Apr - Mar), 2006",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2007-08,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2007,8089987,"Financial Year (Apr - Mar), 2007",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2008-09,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2008,8089987,"Financial Year (Apr - Mar), 2008",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2009-10,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2009,8089987,"Financial Year (Apr - Mar), 2009",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2010-11,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2010,8089987,"Financial Year (Apr - Mar), 2010",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2011-12,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2011,8089987,"Financial Year (Apr - Mar), 2011",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2012-13,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2012,8089987,"Financial Year (Apr - Mar), 2012",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2013-14,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2013,8089987,"Financial Year (Apr - Mar), 2013",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2014-15,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2014,8089987,"Financial Year (Apr - Mar), 2014",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2015-16,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2015,8089987,"Financial Year (Apr - Mar), 2015",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2016-17,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2016,8089987,"Financial Year (Apr - Mar), 2016",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2017-18,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2017,8089987,"Financial Year (Apr - Mar), 2017",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Odisha,2018-19,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,17384359,9639296,1549309,2018,8089987,"Financial Year (Apr - Mar), 2018",2297094.4,1.157379e+07,13870884.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,1991-92,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,1991,95018,"Financial Year (Apr - Mar), 1991",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,1992-93,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,1992,95018,"Financial Year (Apr - Mar), 1992",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,1993-94,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,1993,95018,"Financial Year (Apr - Mar), 1993",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,1994-95,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,1994,95018,"Financial Year (Apr - Mar), 1994",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,1995-96,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,1995,95018,"Financial Year (Apr - Mar), 1995",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,1996-97,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,1996,95018,"Financial Year (Apr - Mar), 1996",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,1997-98,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,1997,95018,"Financial Year (Apr - Mar), 1997",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,1998-99,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,1998,95018,"Financial Year (Apr - Mar), 1998",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,1999-00,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,1999,95018,"Financial Year (Apr - Mar), 1999",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2000-01,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2000,95018,"Financial Year (Apr - Mar), 2000",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2001-02,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2001,95018,"Financial Year (Apr - Mar), 2001",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2002-03,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2002,95018,"Financial Year (Apr - Mar), 2002",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2003-04,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2003,95018,"Financial Year (Apr - Mar), 2003",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2004-05,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2004,95018,"Financial Year (Apr - Mar), 2004",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2005-06,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2005,95018,"Financial Year (Apr - Mar), 2005",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2006-07,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2006,95018,"Financial Year (Apr - Mar), 2006",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2007-08,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2007,95018,"Financial Year (Apr - Mar), 2007",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2008-09,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2008,95018,"Financial Year (Apr - Mar), 2008",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2009-10,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2009,95018,"Financial Year (Apr - Mar), 2009",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2010-11,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2010,95018,"Financial Year (Apr - Mar), 2010",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2011-12,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2011,95018,"Financial Year (Apr - Mar), 2011",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2012-13,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2012,95018,"Financial Year (Apr - Mar), 2012",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2013-14,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2013,95018,"Financial Year (Apr - Mar), 2013",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2014-15,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2014,95018,"Financial Year (Apr - Mar), 2014",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2015-16,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2015,95018,"Financial Year (Apr - Mar), 2015",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2016-17,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2016,95018,"Financial Year (Apr - Mar), 2016",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2017-18,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2017,95018,"Financial Year (Apr - Mar), 2017",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Puducherry,2018-19,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,200293,302450,207432,2018,95018,"Financial Year (Apr - Mar), 2018",15456,33823.785,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Punjab,1991-92,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,8250716,5513071,2154958,1991,3358113,"Financial Year (Apr - Mar), 1991",251460,4.789889e+06,5041349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Punjab,1992-93,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,8250716,5513071,2154958,1992,3358113,"Financial Year (Apr - Mar), 1992",251460,4.789889e+06,5041349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Punjab,1993-94,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,8250716,5513071,2154958,1993,3358113,"Financial Year (Apr - Mar), 1993",251460,4.789889e+06,5041349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Punjab,1994-95,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,8250716,5513071,2154958,1994,3358113,"Financial Year (Apr - Mar), 1994",251460,4.789889e+06,5041349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Punjab,1995-96,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,8250716,5513071,2154958,1995,3358113,"Financial Year (Apr - Mar), 1995",251460,4.789889e+06,5041349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Punjab,1996-97,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,8250716,5513071,2154958,1996,3358113,"Financial Year (Apr - Mar), 1996",251460,4.789889e+06,5041349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
