srcYear,srcStateName,Country,StateCode,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,YearCode,Year,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
2012,Jharkhand,India,20,JHARKHAND,32988134,7933061,25055073,16930315,4153829,12776486,16057819,3779232,2012,"Financial Year (Apr - Mar), 2012",12278587,6254781,1525412,4729369,225145.15,7.46094e+06,7686081.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Jharkhand,India,20,JHARKHAND,32988134,7933061,25055073,16930315,4153829,12776486,16057819,3779232,2013,"Financial Year (Apr - Mar), 2013",12278587,6254781,1525412,4729369,225145.15,7.46094e+06,7686081.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Jharkhand,India,20,JHARKHAND,32988134,7933061,25055073,16930315,4153829,12776486,16057819,3779232,2014,"Financial Year (Apr - Mar), 2014",12278587,6254781,1525412,4729369,225145.15,7.46094e+06,7686081.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Jharkhand,India,20,JHARKHAND,32988134,7933061,25055073,16930315,4153829,12776486,16057819,3779232,2015,"Financial Year (Apr - Mar), 2015",12278587,6254781,1525412,4729369,225145.15,7.46094e+06,7686081.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Jharkhand,India,20,JHARKHAND,32988134,7933061,25055073,16930315,4153829,12776486,16057819,3779232,2016,"Financial Year (Apr - Mar), 2016",12278587,6254781,1525412,4729369,225145.15,7.46094e+06,7686081.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Jharkhand,India,20,JHARKHAND,32988134,7933061,25055073,16930315,4153829,12776486,16057819,3779232,2017,"Financial Year (Apr - Mar), 2017",12278587,6254781,1525412,4729369,225145.15,7.46094e+06,7686081.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Jharkhand,India,20,JHARKHAND,32988134,7933061,25055073,16930315,4153829,12776486,16057819,3779232,2018,"Financial Year (Apr - Mar), 2018",12278587,6254781,1525412,4729369,225145.15,7.46094e+06,7686081.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Jharkhand,India,20,JHARKHAND,32988134,7933061,25055073,16930315,4153829,12776486,16057819,3779232,2019,"Financial Year (Apr - Mar), 2019",12278587,6254781,1525412,4729369,225145.15,7.46094e+06,7686081.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Jharkhand,India,20,JHARKHAND,32988134,7933061,25055073,16930315,4153829,12776486,16057819,3779232,2020,"Financial Year (Apr - Mar), 2020",12278587,6254781,1525412,4729369,225145.15,7.46094e+06,7686081.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Jharkhand,India,20,JHARKHAND,32988134,7933061,25055073,16930315,4153829,12776486,16057819,3779232,2021,"Financial Year (Apr - Mar), 2021",12278587,6254781,1525412,4729369,225145.15,7.46094e+06,7686081.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2004,"Financial Year (Apr - Mar), 2004",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2005,"Financial Year (Apr - Mar), 2005",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2006,"Financial Year (Apr - Mar), 2006",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2007,"Financial Year (Apr - Mar), 2007",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2008,"Financial Year (Apr - Mar), 2008",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2009,"Financial Year (Apr - Mar), 2009",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2010,"Financial Year (Apr - Mar), 2010",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2011,"Financial Year (Apr - Mar), 2011",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2012,"Financial Year (Apr - Mar), 2012",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2013,"Financial Year (Apr - Mar), 2013",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2014,"Financial Year (Apr - Mar), 2014",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2015,"Financial Year (Apr - Mar), 2015",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2016,"Financial Year (Apr - Mar), 2016",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2017,"Financial Year (Apr - Mar), 2017",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2018,"Financial Year (Apr - Mar), 2018",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2019,"Financial Year (Apr - Mar), 2019",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2020,"Financial Year (Apr - Mar), 2020",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Odisha,India,21,ODISHA,41980846,7010284,34970562,21215646,3629443,17586203,20765200,3380841,2021,"Financial Year (Apr - Mar), 2021",17384359,9639296,1549309,8089987,2297094.4,1.15738e+07,13870883.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2004,"Financial Year (Apr - Mar), 2004",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2005,"Financial Year (Apr - Mar), 2005",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2006,"Financial Year (Apr - Mar), 2006",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2007,"Financial Year (Apr - Mar), 2007",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2008,"Financial Year (Apr - Mar), 2008",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2009,"Financial Year (Apr - Mar), 2009",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2010,"Financial Year (Apr - Mar), 2010",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2011,"Financial Year (Apr - Mar), 2011",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2012,"Financial Year (Apr - Mar), 2012",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2013,"Financial Year (Apr - Mar), 2013",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2014,"Financial Year (Apr - Mar), 2014",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2015,"Financial Year (Apr - Mar), 2015",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2016,"Financial Year (Apr - Mar), 2016",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2017,"Financial Year (Apr - Mar), 2017",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2018,"Financial Year (Apr - Mar), 2018",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2019,"Financial Year (Apr - Mar), 2019",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2020,"Financial Year (Apr - Mar), 2020",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Chhattisgarh,India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,2021,"Financial Year (Apr - Mar), 2021",9810535,5650724,1285156,4365568,324772,9.34248e+06,9667257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2004,"Financial Year (Apr - Mar), 2004",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2005,"Financial Year (Apr - Mar), 2005",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2006,"Financial Year (Apr - Mar), 2006",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2007,"Financial Year (Apr - Mar), 2007",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2008,"Financial Year (Apr - Mar), 2008",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2009,"Financial Year (Apr - Mar), 2009",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2010,"Financial Year (Apr - Mar), 2010",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2011,"Financial Year (Apr - Mar), 2011",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2012,"Financial Year (Apr - Mar), 2012",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2013,"Financial Year (Apr - Mar), 2013",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2014,"Financial Year (Apr - Mar), 2014",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2015,"Financial Year (Apr - Mar), 2015",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2016,"Financial Year (Apr - Mar), 2016",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2017,"Financial Year (Apr - Mar), 2017",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2018,"Financial Year (Apr - Mar), 2018",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Madhya Pradesh,India,23,MADHYA PRADESH,72641665,20084261,52557404,37620144,10470756,27149388,35021521,9613505,2019,"Financial Year (Apr - Mar), 2019",25408016,15095856,4015578,11080278,774641,2.54875e+07,26262157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
