srcStateName,srcYear,YearCode,Year,Country,StateCode,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Bihar,1992-93,1992,"Calendar Year (Jan - Dec), 1992",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1993-94,1993,"Calendar Year (Jan - Dec), 1993",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1994-95,1994,"Calendar Year (Jan - Dec), 1994",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1995-96,1995,"Calendar Year (Jan - Dec), 1995",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1996-97,1996,"Calendar Year (Jan - Dec), 1996",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1997-98,1997,"Calendar Year (Jan - Dec), 1997",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1998-99,1998,"Calendar Year (Jan - Dec), 1998",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1999-00,1999,"Calendar Year (Jan - Dec), 1999",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2000-01,2000,"Calendar Year (Jan - Dec), 2000",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2001-02,2001,"Calendar Year (Jan - Dec), 2001",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2002-03,2002,"Calendar Year (Jan - Dec), 2002",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2003-04,2003,"Calendar Year (Jan - Dec), 2003",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2004-05,2004,"Calendar Year (Jan - Dec), 2004",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2005-06,2005,"Calendar Year (Jan - Dec), 2005",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2006-07,2006,"Calendar Year (Jan - Dec), 2006",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2007-08,2007,"Calendar Year (Jan - Dec), 2007",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2008-09,2008,"Calendar Year (Jan - Dec), 2008",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2009-10,2009,"Calendar Year (Jan - Dec), 2009",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2010-11,2010,"Calendar Year (Jan - Dec), 2010",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2011-12,2011,"Calendar Year (Jan - Dec), 2011",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2012-13,2012,"Calendar Year (Jan - Dec), 2012",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2013-14,2013,"Calendar Year (Jan - Dec), 2013",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2014-15,2014,"Calendar Year (Jan - Dec), 2014",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2015-16,2015,"Calendar Year (Jan - Dec), 2015",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2016-17,2016,"Calendar Year (Jan - Dec), 2016",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2017-18,2017,"Calendar Year (Jan - Dec), 2017",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2018-19,2018,"Calendar Year (Jan - Dec), 2018",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,2019,"Calendar Year (Jan - Dec), 2019",India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,1991-92,1991,"Calendar Year (Jan - Dec), 1991",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,1992-93,1992,"Calendar Year (Jan - Dec), 1992",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,1993-94,1993,"Calendar Year (Jan - Dec), 1993",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,1994-95,1994,"Calendar Year (Jan - Dec), 1994",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,1995-96,1995,"Calendar Year (Jan - Dec), 1995",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,1996-97,1996,"Calendar Year (Jan - Dec), 1996",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,1997-98,1997,"Calendar Year (Jan - Dec), 1997",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,1998-99,1998,"Calendar Year (Jan - Dec), 1998",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,1999-00,1999,"Calendar Year (Jan - Dec), 1999",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2000-01,2000,"Calendar Year (Jan - Dec), 2000",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2001-02,2001,"Calendar Year (Jan - Dec), 2001",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2002-03,2002,"Calendar Year (Jan - Dec), 2002",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2003-04,2003,"Calendar Year (Jan - Dec), 2003",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2004-05,2004,"Calendar Year (Jan - Dec), 2004",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2005-06,2005,"Calendar Year (Jan - Dec), 2005",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2006-07,2006,"Calendar Year (Jan - Dec), 2006",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2007-08,2007,"Calendar Year (Jan - Dec), 2007",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2008-09,2008,"Calendar Year (Jan - Dec), 2008",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2009-10,2009,"Calendar Year (Jan - Dec), 2009",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2010-11,2010,"Calendar Year (Jan - Dec), 2010",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2011-12,2011,"Calendar Year (Jan - Dec), 2011",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2012-13,2012,"Calendar Year (Jan - Dec), 2012",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2013-14,2013,"Calendar Year (Jan - Dec), 2013",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2014-15,2014,"Calendar Year (Jan - Dec), 2014",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2015-16,2015,"Calendar Year (Jan - Dec), 2015",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2016-17,2016,"Calendar Year (Jan - Dec), 2016",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2017-18,2017,"Calendar Year (Jan - Dec), 2017",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2018-19,2018,"Calendar Year (Jan - Dec), 2018",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2019-20,2019,"Calendar Year (Jan - Dec), 2019",India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1991-92,1991,"Calendar Year (Jan - Dec), 1991",India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1992-93,1992,"Calendar Year (Jan - Dec), 1992",India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1993-94,1993,"Calendar Year (Jan - Dec), 1993",India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1994-95,1994,"Calendar Year (Jan - Dec), 1994",India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1995-96,1995,"Calendar Year (Jan - Dec), 1995",India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1996-97,1996,"Calendar Year (Jan - Dec), 1996",India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1997-98,1997,"Calendar Year (Jan - Dec), 1997",India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1998-99,1998,"Calendar Year (Jan - Dec), 1998",India,22,CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
